AccountId_ref,ChargeMap__c,Product__c,Name,LineDescription__c,BillingSchedule__c,Term__c,Quantity__c,Sales_unit_price__c,Amount__c,Status__c,StartDateRevRec__c,End_date__c,CurrencyIsoCode,PO_Required__c,Activated__c
001IV000015S8ibYAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SAI7YAO,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SAI7YAO,,01tIV00000GOfPFYA1,Maintenance SSO,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S2eXYAS,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RyDgYAK,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,2000,2000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S8inYAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,4000,4000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S85jYAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SAFhYAO,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,2000,2000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SAFaYAO,,01tIV00000GOfP6YAL,Redevance d'utilisation - ETP EU,,Annual,In advance,1,1080,1080,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RzTRYA0,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,2500,2500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S509YAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SADpYAO,,01tIV00000GOfP6YAL,Redevance d'utilisation - ETP EU,,Annual,In advance,1,1600,1600,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S86AYAS,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S4lCYAS,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S4lCYAS,,01tIV00000GOfPFYA1,Maintenance SSO,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SAFcYAO,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,2000,2000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SAI8YAO,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,6000,6000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RyL1YAK,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,3000,3000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S2eDYAS,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S8iWYAS,,01tIV00000GOfP6YAL,Redevance d'utilisation - ETP EU,,Annual,In advance,1,2232,2232,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S8iWYAS,,01tIV00000GOfPFYA1,Maintenance SSO,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S2eLYAS,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S2eIYAS,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S8nNYAS,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1500,1500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S6ZzYAK,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,2000,2000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S8ivYAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SAIAYA4,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S2SLYA0,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S2SPYA0,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S50NYAS,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RewLYAS,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S85nYAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RyDsYAK,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S2eJYAS,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S8iuYAC,,01tIV00000GOfP6YAL,Redevance d'utilisation - ETP EU,,Annual,In advance,1,10000,10000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S86GYAS,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,2500,2500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RyDyYAK,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S8j1YAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,2500,2500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RzTUYA0,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RhU3YAK,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RewFYAS,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S2ePYAS,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S50RYAS,,01tIV00000GOfP6YAL,Redevance d'utilisation - ETP EU,,Annual,In advance,1,2232,2232,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SAHwYAO,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,7000,7000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RuolYAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,2500,2500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RuolYAC,,01tIV00000GOfPAYA1,Licence BI - Consultation,,Annual,In advance,1,1800,1800,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RuolYAC,,01tIV00000GOfPFYA1,Maintenance SSO,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RuomYAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,2000,2000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RuomYAC,,01tIV00000GOfPFYA1,Maintenance SSO,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RuomYAC,,01tIV00000GOfPAYA1,Licence BI - Consultation,,Annual,In advance,1,1200,1200,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S8idYAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1500,1500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S85yYAC,,01tIV00000GOfP6YAL,Redevance d'utilisation - ETP EU,,Annual,In advance,1,1200,1200,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S50BYAS,,01tIV00000GOfP6YAL,Redevance d'utilisation - ETP EU,,Annual,In advance,1,4120,4120,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S2eBYAS,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RyE7YAK,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RyE6YAK,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S50JYAS,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,2000,2000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S8j8YAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,3000,3000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S6a8YAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,2500,2500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S863YAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1500,1500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RzTbYAK,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RzTVYA0,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RvVPYA0,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Biannual,In advance,1,3500,3500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RyKzYAK,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,5500,5500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RewPYAS,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SJXRYA4,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,2500,2500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S8ieYAC,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S4lEYAS,,01tIV00000GOfP6YAL,Redevance d'utilisation - ETP EU,,Annual,In advance,1,4000,4000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S50EYAS,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S8ihYAC,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,2000,2000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RyDnYAK,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,4000,4000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015Rew9YAC,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S50IYAS,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S2e7YAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S6ZwYAK,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RyDhYAK,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S50DYAS,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,4000,4000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RewJYAS,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RewQYAS,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S8iyYAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,3000,3000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RzTfYAK,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,8000,8000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S2SOYA0,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S50PYAS,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S85qYAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,2000,2000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SAHQYA4,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SAFdYAO,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SAFbYAO,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SAHSYA4,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S2e9YAC,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,6000,6000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SAHnYAO,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RewAYAS,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,2000,2000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RyL2YAK,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,4500,4500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015Rew6YAC,,01tIV00000GOfP6YAL,Redevance d'utilisation - ETP EU,,Annual,In advance,1,2200,2200,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SAI1YAO,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1500,1500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SAHvYAO,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S8iSYAS,,01tIV00000GOfP6YAL,Redevance d'utilisation - ETP EU,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RzTYYA0,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S86HYAS,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SAHlYAO,,01tIV00000GOfP6YAL,Redevance d'utilisation - ETP EU,,Annual,In advance,1,4200,4200,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S2eVYAS,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SAHzYAO,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1500,1500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S6a0YAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S2eRYAS,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SAI2YAO,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,3500,3500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SAI3YAO,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SAI4YAO,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S8jDYAS,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1500,1500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S8iaYAC,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,6000,6000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RewHYAS,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,3000,3000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RKNcYAO,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S6a1YAC,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015RewEYAS,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S85oYAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,2000,2000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S6a2YAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,1000,1000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S6a3YAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,500,500,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV00001OqxYmYAJ,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,4000,4000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015S542YAC,,01tIV00000GOfP1YAL,Redevance d'utilisation - Tranche 25 ETP - Cas 1,,Annual,In advance,1,7000,7000,Backlog,2026-01-01,2026-12-31,EUR,false,false
001IV000015SCZCYA4,,01tIV00000GyVCbYAN,Redevance d'utilisation - Tranche 25 ETP - Cas 2,,Annual,In advance,1,3000,3000,Backlog,2026-01-01,2026-12-31,EUR,false,false
